Lat,Lon,Time Range,Vessel IDs,Apparent Fishing Hours
29.000000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,39.45
25.300000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,16.93
24.300000,54.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.52
26.200000,51.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,150.76
26.700000,52.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,1.45
24.500000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,37.21
29.900000,49.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.54
26.200000,55.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,60.58
27.200000,56.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,5.06
27.300000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,11.10
29.600000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.49
25.200000,52.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,145.82
25.400000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,15.43
25.400000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,37.37
28.500000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,18.80
26.700000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,25.24
26.700000,50.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",73,2509.16
26.100000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",29,331.72
27.000000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,9.95
26.500000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",19,260.26
25.800000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,724.77
25.400000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,151.54
25.600000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,400.51
25.000000,53.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,62.59
26.700000,53.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,6.98
26.000000,54.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,122.56
25.600000,55.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",10,1206.09
28.600000,49.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",22,290.12
29.200000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,32.86
28.200000,48.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",140,11773.17
28.100000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",300,13562.47
27.900000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",168,3880.01
25.600000,54.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.07
26.100000,51.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,53.75
28.600000,49.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,21.41
25.100000,53.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,144.17
25.800000,55.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,5.81
26.100000,55.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,2.88
27.600000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,37.62
27.400000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,2.70
25.900000,55.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,38.11
25.100000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.99
25.700000,54.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,165.02
29.100000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,66.57
28.600000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,59.54
29.500000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.05
29.000000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,83.44
28.900000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,16.11
28.000000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,127.89
27.800000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",32,381.07
27.200000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",34,429.56
26.900000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",76,11945.21
26.800000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,36.64
25.900000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",32,712.56
25.200000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,142.63
26.400000,54.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",32,435.54
26.100000,54.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,41.32
29.500000,48.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.00
29.200000,48.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.00
28.500000,48.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,110.34
28.600000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,90.25
28.100000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",70,1469.86
28.000000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",32,763.53
24.900000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,86.10
25.000000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,16.06
28.200000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,142.11
26.100000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,120.08
26.900000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",10,122.55
29.000000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,39.66
26.900000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,67.36
26.600000,54.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,41.98
27.700000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,147.61
25.700000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,21.80
25.300000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.69
26.900000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,160.08
29.800000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,58.54
29.800000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.73
28.400000,48.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.01
24.300000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,86.57
25.600000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,115.74
27.000000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",68,1682.14
26.300000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",19,171.53
25.800000,54.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,251.49
29.100000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,44.23
28.600000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,194.82
25.800000,54.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,62.10
24.300000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,1.61
24.100000,52.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,216.27
26.400000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,78.11
27.200000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,135.51
26.900000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,14.42
26.200000,55.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,65.79
26.500000,54.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,24.23
25.500000,55.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.76
24.500000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.50
27.900000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,78.59
26.200000,51.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,15.65
25.800000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,950.45
26.300000,53.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",20,153.52
25.900000,53.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",31,326.34
25.000000,51.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",8,436.71
26.300000,54.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,300.19
26.200000,55.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,59.76
25.400000,53.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.29
24.800000,54.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.37
29.600000,48.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,6.17
24.800000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,73.27
29.500000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,14.88
27.600000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,12.21
25.700000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,10.03
26.700000,54.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,6.54
28.600000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,12.05
24.000000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,103.70
27.100000,56.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,59.39
24.800000,53.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,61.88
25.100000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.21
28.600000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,112.47
27.000000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,15.18
27.500000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,7.42
26.000000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,39.43
25.500000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",10,329.58
26.700000,51.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,799.63
26.500000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",30,418.73
25.500000,54.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,351.46
25.500000,55.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",32,899.74
24.100000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.46
29.000000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,5.93
29.200000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,17.38
28.300000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",20,469.81
24.300000,53.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,15.60
25.000000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,32.32
27.200000,49.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",54,2448.66
25.100000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.35
29.100000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,26.27
29.600000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,598.79
27.800000,51.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,61.81
27.800000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",23,380.86
28.000000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",26,510.89
26.900000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",278,8926.95
26.200000,50.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,192.00
26.000000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,1182.20
26.000000,53.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",27,293.19
25.300000,51.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,237.25
26.200000,53.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",27,200.90
24.100000,52.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,130.19
29.100000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,97.27
28.300000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",59,1020.29
28.500000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,191.19
24.400000,54.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,4.97
25.400000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,3.95
27.400000,52.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.11
26.500000,52.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,104.00
24.400000,52.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,3.84
26.800000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,23.83
27.100000,51.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,47.05
28.100000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",26,720.23
27.800000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.49
26.600000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,386.84
26.400000,55.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,621.29
26.200000,55.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,19.57
29.900000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,32.23
29.600000,49.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.88
29.200000,48.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.00
29.300000,49.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,38.20
28.400000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",19,329.63
24.000000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.98
28.700000,48.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,15.32
25.400000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.63
26.800000,53.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,39.44
26.400000,52.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,168.06
24.300000,54.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,3.61
29.400000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,20.52
25.000000,53.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.65
27.700000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",27,330.75
27.400000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",24,132.71
26.300000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,126.18
26.700000,53.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,7.63
26.600000,54.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,81.42
26.400000,54.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,124.85
26.600000,55.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,32.86
29.200000,49.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,6.78
28.400000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",21,393.76
27.800000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",127,1600.03
25.200000,54.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,373.38
26.100000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",61,1890.56
28.300000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,192.93
25.300000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.17
24.900000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.73
24.900000,53.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,23.82
29.800000,49.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.77
25.100000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,6.59
24.300000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,1.14
27.200000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",278,6644.99
26.100000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",13,249.06
26.800000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",22,215.52
26.400000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,140.75
29.300000,48.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.00
29.400000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.71
27.700000,49.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",170,4355.45
24.100000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,214.14
27.000000,56.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,29.69
28.400000,49.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,108.53
29.500000,49.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,20.25
29.800000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,11.87
25.000000,52.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,109.71
25.100000,54.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,3.49
29.400000,48.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,11.05
28.500000,49.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.06
27.100000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",93,1174.51
26.300000,54.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",21,582.75
26.600000,55.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,15.31
28.200000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,26.30
24.400000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,111.07
26.500000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",8,72.13
25.800000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,21.63
25.100000,52.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,614.82
30.100000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,0.49
29.300000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,38.18
29.600000,50.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,19.80
26.400000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,29.09
27.800000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,1.07
27.900000,51.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",29,400.47
27.000000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",112,5619.62
25.500000,52.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,316.66
25.200000,53.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,97.38
26.400000,55.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,344.25
28.800000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,45.02
28.500000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.79
28.700000,48.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.46
28.600000,49.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,18.72
27.400000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",117,1410.91
26.800000,51.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,16.10
29.600000,49.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,6.57
27.400000,51.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,82.36
26.100000,54.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",17,140.32
26.000000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,98.33
26.600000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,11.61
24.000000,51.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,126.73
25.600000,51.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,8.74
29.500000,50.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,21.97
28.700000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",9,103.05
28.400000,51.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",11,69.49
26.300000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",62,2310.77
26.900000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",75,7254.85
27.000000,52.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,286.37
24.900000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,77.53
27.700000,49.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",323,14770.64
27.700000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",21,124.76
27.000000,55.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,379.12
29.200000,50.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,38.73
27.200000,51.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",12,76.58
27.300000,52.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",6,121.39
24.900000,53.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,3.70
29.800000,50.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,6.28
25.600000,54.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,4.59
29.200000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",2,9.14
26.600000,52.100000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,2.01
27.000000,50.000000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",69,667.20
25.900000,50.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,11.74
26.400000,52.500000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",14,202.01
25.600000,51.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,39.24
25.500000,54.400000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.08
28.800000,48.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,7.67
28.700000,49.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",7,76.38
27.800000,50.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",102,1663.42
25.700000,54.300000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",15,403.18
25.600000,53.900000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",5,31.56
27.000000,55.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,208.22
25.600000,50.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,22.35
26.900000,51.800000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",4,17.50
28.800000,48.600000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",1,0.69
25.800000,52.200000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",16,491.23
27.100000,52.700000,"2023-05-01T00:00:00.000Z,2024-05-01T00:00:00.000Z",3,19.52
